Ticker,Date/Time,O,H,L,C,VolSP,H,histVola,HV,StDev,log,sqrt(252),bigTrend,otkatPrice,hardRSI,hardOtkat,cutPrice,BuyHR,PriceTrigger,Trigger,bp,Buy,Sell,SellPrice
AAPL,2013-02-25,64.83565,65.01707,63.22422,63.25708,3.67E+12,1,1,38.82951,0.02446,-0.01793,15.87451,0,1,0,0,1,0,59.24926,0,59.24926,0,0,64.83565
AAPL,2013-02-26,63.40279,64.50565,62.52279,64.1385,3.69E+12,1,1,38.84101,0.02447,0.01384,15.87451,0,1,0,0,1,0,58.19651,0,58.19651,0,0,63.40279
AAPL,2013-02-27,64.06136,64.63422,62.94994,63.50994,3.70E+12,1,1,38.83319,0.02446,-0.00985,15.87451,0,1,0,0,1,0,59.00742,0,59.00742,0,0,64.06136
AAPL,2013-02-28,63.43565,63.98137,63.05708,63.05708,3.74E+12,1,1,38.82099,0.02445,-0.00716,15.87451,0,1,0,0,1,0,58.42914,0,58.42914,0,0,63.43565
AAPL,2013-03-01,62.57137,62.59708,61.42565,61.49565,3.75E+12,1,1,38.83888,0.02447,-0.02507,15.87451,0,1,0,0,1,0,58.01251,0,58.01251,0,0,62.57137
AAPL,2013-03-04,61.11422,61.17137,59.85708,60.00708,3.75E+12,1,1,38.96616,0.02455,-0.0245,15.87451,0,1,1,0,1,0,56.576,0,56.576,0,0,61.11422
AAPL,2013-03-05,60.21137,62.16994,60.10708,61.59137,3.75E+12,1,1,39.1701,0.02467,0.02606,15.87451,0,1,0,0,1,0,55.20652,0,55.20652,0,0,60.21137
AAPL,2013-03-06,62.0728,62.17851,60.6328,60.80851,3.76E+12,1,1,39.08723,0.02462,-0.01279,15.87451,0,1,0,0,1,0,56.66406,0,56.66406,0,0,62.0728
AAPL,2013-03-07,60.6428,61.71565,60.15137,61.51137,3.75E+12,1,1,39.16422,0.02467,0.01149,15.87451,0,1,0,0,1,0,55.94383,0,55.94383,0,0,60.6428
AAPL,2013-03-08,61.39994,62.20422,61.22994,61.67422,3.76E+12,1,1,39.13291,0.02465,0.00264,15.87451,0,1,0,0,1,0,56.59046,0,56.59046,0,0,61.39994
AAPL,2013-03-11,61.3928,62.71565,60.73423,62.5528,3.76E+12,1,1,39.14965,0.02466,0.01414,15.87451,0,1,0,0,1,0,56.74029,0,56.74029,0,0,61.3928
AAPL,2013-03-12,62.22851,62.69708,61.08137,61.20422,3.74E+12,1,1,39.24184,0.02472,-0.02179,15.87451,0,1,0,0,1,0,57.54857,0,57.54857,0,0,62.22851
AAPL,2013-03-13,61.20708,62.07137,60.76565,61.19279,3.74E+12,1,1,39.20091,0.02469,-0.00019,15.87451,0,1,0,0,1,0,56.30789,0,56.30789,0,0,61.20708
AAPL,2013-03-14,61.83279,62.09137,61.49279,61.78565,3.74E+12,1,1,39.01894,0.02458,0.00964,15.87451,0,1,0,0,1,0,56.29737,0,56.29737,0,0,61.83279
AAPL,2013-03-15,62.56137,63.46136,62.46422,63.37994,3.78E+12,1,1,39.29129,0.02475,0.02548,15.87451,0,0,0,0,1,0,56.8428,0,56.8428,0,0,62.56137
AAPL,2013-03-18,63.06422,65.35136,63.02851,65.10279,3.77E+12,1,1,39.51119,0.02489,0.02682,15.87451,0,0,0,0,1,0,58.30954,0,58.30954,0,0,63.06422
AAPL,2013-03-19,65.64279,65.85279,64.07137,64.92708,3.78E+12,1,1,39.14968,0.02466,-0.0027,15.87451,0,0,0,0,1,0,59.89457,0,59.89457,0,0,65.64279
AAPL,2013-03-20,65.34565,65.37565,64.22708,64.58279,3.78E+12,1,1,38.57762,0.0243,-0.00532,15.87451,0,0,0,0,1,0,59.73291,0,59.73291,0,0,65.34565
AAPL,2013-03-21,64.31708,65.42565,64.29993,64.67565,3.79E+12,1,1,38.29093,0.02412,0.00144,15.87451,0,0,0,0,1,0,59.41617,0,59.41617,0,0,64.31708
AAPL,2013-03-22,64.93993,66.01422,64.72993,65.98708,3.79E+12,1,1,38.44092,0.02422,0.02007,15.87451,0,0,0,0,1,0,59.5016,0,59.5016,0,0,64.93993
AAPL,2013-03-25,66.38422,67.13565,65.96851,66.22565,3.77E+12,1,1,38.42746,0.02421,0.00361,15.87451,0,0,0,0,1,0,60.70811,0,60.70811,0,0,66.38422
AAPL,2013-03-26,66.49136,66.54851,65.78993,65.87708,3.76E+12,1,1,38.41612,0.0242,-0.00528,15.87451,0,0,0,0,1,0,60.9276,0,60.9276,0,0,66.49136
AAPL,2013-03-27,65.2085,65.25708,64.38994,64.58279,3.75E+12,1,1,38.4669,0.02423,-0.01984,15.87451,0,0,0,0,1,0,60.60691,0,60.60691,0,0,65.2085
AAPL,2013-03-28,64.25993,64.54565,63.08851,63.23708,3.72E+12,1,1,38.56723,0.0243,-0.02106,15.87451,0,0,0,0,1,0,59.41617,0,59.41617,0,0,64.25993
AAPL,2013-04-01,63.12851,63.38565,61.10565,61.2728,3.75E+12,1,1,38.52663,0.02427,-0.03155,15.87451,0,1,1,0,1,0,58.17812,0,58.17812,0,0,63.12851
AAPL,2013-04-02,61.08565,62.59137,60.91423,61.39851,3.77E+12,1,1,38.44606,0.02422,0.00205,15.87451,0,1,0,0,1,0,56.37098,0,56.37098,0,0,61.08565
AAPL,2013-04-03,61.62423,62.46851,61.4728,61.7128,3.79E+12,1,1,38.46778,0.02423,0.00511,15.87451,0,1,0,0,1,0,56.48663,0,56.48663,0,0,61.62423
AAPL,2013-04-04,61.96565,62.1428,60.74994,61.10279,3.81E+12,1,1,37.93692,0.0239,-0.00993,15.87451,0,1,0,0,1,0,56.77577,0,56.77577,0,0,61.96565
AAPL,2013-04-05,60.6428,60.70708,59.95423,60.45708,3.82E+12,1,1,37.56295,0.02366,-0.01062,15.87451,0,1,0,0,1,0,56.21457,0,56.21457,0,0,60.6428
AAPL,2013-04-08,60.69279,61.07137,60.35566,60.88708,3.80E+12,1,1,37.4643,0.0236,0.00709,15.87451,0,1,0,0,1,0,55.62051,0,55.62051,0,0,60.69279
AAPL,2013-04-09,60.90851,61.21423,60.3928,60.99708,3.79E+12,1,1,37.46089,0.0236,0.0018,15.87451,0,1,0,0,1,0,56.01612,0,56.01612,0,0,60.90851
AAPL,2013-04-10,61.15708,62.43708,60.85851,62.24137,3.79E+12,1,1,37.62871,0.0237,0.02019,15.87451,0,1,0,0,1,0,56.11732,0,56.11732,0,0,61.15708
AAPL,2013-04-11,61.95994,62.56994,61.59994,62.04708,3.80E+12,1,1,37.60195,0.02369,-0.00313,15.87451,0,1,0,0,1,0,57.26206,0,57.26206,0,0,61.95994
AAPL,2013-04-12,62.02137,62.02137,61.29851,61.39994,3.80E+12,1,1,37.50294,0.02362,-0.01048,15.87451,0,1,0,0,1,0,57.08332,0,57.08332,0,0,62.02137
AAPL,2013-04-15,60.99994,61.12708,59.93565,59.97851,3.82E+12,1,1,37.64238,0.02371,-0.02342,15.87451,0,1,0,0,1,0,56.48795,0,56.48795,0,0,60.99994
AAPL,2013-04-16,60.22422,60.94423,60.08137,60.89137,3.82E+12,1,1,35.96528,0.02266,0.01511,15.87451,0,1,0,0,1,0,55.18023,0,55.18023,0,0,60.22422
AAPL,2013-04-17,60.03851,60.08566,56.8728,57.5428,3.84E+12,1,1,36.94385,0.02327,-0.05656,15.87451,0,1,0,0,1,0,56.02006,0,56.02006,0,0,60.03851
AAPL,2013-04-18,57.85566,57.96994,55.67709,56.00709,3.85E+12,1,1,37.12526,0.02339,-0.02705,15.87451,0,1,0,1,1,0,52.93938,0,52.93938,0,0,57.85566
AAPL,2013-04-19,55.42423,57.08566,55.01423,55.78994,3.87E+12,1,1,36.97532,0.02329,-0.00388,15.87451,0,1,0,0,1,0,51.52652,0,51.52652,0,0,55.42423
AAPL,2013-04-22,56.09137,57.45708,55.89566,56.9528,3.86E+12,1,1,36.76352,0.02316,0.02063,15.87451,0,1,0,0,1,0,51.32675,0,51.32675,0,0,56.09137
AAPL,2013-04-23,57.7128,58.33994,56.9728,58.01851,3.86E+12,1,1,36.9275,0.02326,0.01854,15.87451,0,1,0,0,1,0,52.39658,0,52.39658,0,0,57.7128
AAPL,2013-04-24,56.21994,59.32137,56.07137,57.9228,3.86E+12,1,1,36.92876,0.02326,-0.00165,15.87451,0,1,0,0,1,0,53.37703,0,53.37703,0,0,56.21994
AAPL,2013-04-25,58.74709,59.13423,58.1428,58.33994,3.87E+12,1,1,36.89598,0.02324,0.00718,15.87451,0,1,0,0,1,0,53.28897,0,53.28897,0,0,58.74709
AAPL,2013-04-26,58.54423,59.82423,58.32137,59.59994,3.87E+12,1,1,37.10305,0.02337,0.02137,15.87451,0,1,0,0,1,0,53.67275,0,53.67275,0,0,58.54423
AAPL,2013-04-29,60.06422,61.94565,59.99994,61.44565,3.85E+12,1,1,37.47989,0.02361,0.0305,15.87451,0,0,0,0,1,0,54.83195,0,54.83195,0,0,60.06422
AAPL,2013-04-30,62.15708,63.60708,61.72422,63.25422,3.86E+12,1,1,37.74543,0.02378,0.02901,15.87451,0,0,0,0,1,0,56.53,0,56.53,0,0,62.15708
AAPL,2013-05-01,63.49422,63.56136,62.05565,62.75565,3.86E+12,1,1,36.35492,0.0229,-0.00791,15.87451,0,0,0,0,1,0,58.19389,0,58.19389,0,0,63.49422
AAPL,2013-05-02,63.11137,64.08422,62.94708,63.64565,3.84E+12,1,1,36.33761,0.02289,0.01408,15.87451,0,0,0,0,1,0,57.7352,0,57.7352,0,0,63.11137
AAPL,2013-05-03,64.47279,64.74708,64.16422,64.28279,3.84E+12,1,1,36.18583,0.02279,0.00996,15.87451,0,0,0,0,1,0,58.554,0,58.554,0,0,64.47279
AAPL,2013-05-06,65.10136,66.0285,64.90137,65.81565,3.83E+12,1,1,36.39645,0.02293,0.02357,15.87451,0,0,0,0,1,0,59.14017,0,59.14017,0,0,65.10136
AAPL,2013-05-07,66.42422,66.53564,64.81422,65.52279,3.82E+12,1,1,36.21375,0.02281,-0.00446,15.87451,0,0,0,0,1,0,60.5504,0,60.5504,0,0,66.42422
AAPL,2013-05-08,65.57708,66.48136,65.11565,66.26279,3.82E+12,1,1,36.26799,0.02285,0.01123,15.87451,0,0,0,0,1,0,60.28097,0,60.28097,0,0,65.57708
AAPL,2013-05-09,65.68708,66.14279,65.08279,65.25279,3.82E+12,1,1,36.24662,0.02283,-0.01536,15.87451,0,0,0,0,1,0,60.96177,0,60.96177,0,0,65.68708
AAPL,2013-05-10,65.42422,65.67279,64.35423,64.70994,3.81E+12,1,1,35.78593,0.02254,-0.00835,15.87451,0,0,0,0,1,0,60.03257,0,60.03257,0,0,65.42422
AAPL,2013-05-13,64.50137,65.41422,64.49994,64.96279,3.80E+12,1,1,35.67027,0.02247,0.0039,15.87451,0,0,0,0,1,0,59.53315,0,59.53315,0,0,64.50137
AAPL,2013-05-14,64.83565,65.0285,63.16422,63.40851,3.81E+12,1,1,35.52846,0.02238,-0.02422,15.87451,0,0,0,0,1,0,59.76577,0,59.76577,0,0,64.83565
AAPL,2013-05-15,62.73708,62.99994,60.33708,61.26423,3.82E+12,1,1,35.84631,0.02258,-0.0344,15.87451,0,1,1,0,1,0,58.33583,0,58.33583,0,0,62.73708
AAPL,2013-05-16,60.4628,62.54994,59.8428,62.08279,3.83E+12,1,1,35.91131,0.02262,0.01327,15.87451,0,0,0,0,1,0,56.36309,0,56.36309,0,0,60.4628
AAPL,2013-05-17,62.72137,62.86994,61.5728,61.89422,3.84E+12,1,1,35.90911,0.02262,-0.00304,15.87451,0,1,0,0,1,0,57.11617,0,57.11617,0,0,62.72137
AAPL,2013-05-20,61.70137,63.68565,61.44279,63.27565,3.83E+12,1,1,36.10318,0.02274,0.02207,15.87451,0,0,0,0,1,0,56.94268,0,56.94268,0,0,61.70137
AAPL,2013-05-21,62.5928,63.63993,62.02851,62.80851,3.82E+12,1,1,36.0622,0.02272,-0.00741,15.87451,0,1,0,0,1,0,58.2136,0,58.2136,0,0,62.5928
AAPL,2013-05-22,63.43565,64.04993,62.60279,63.04994,3.84E+12,1,1,36.06155,0.02272,0.00384,15.87451,0,1,0,0,1,0,57.78383,0,57.78383,0,0,63.43565
AAPL,2013-05-23,62.27851,63.73708,62.25565,63.16279,3.84E+12,1,1,36.03574,0.0227,0.00179,15.87451,0,1,0,0,1,0,58.00594,0,58.00594,0,0,62.27851
AAPL,2013-05-24,62.97851,63.66565,62.90851,63.59279,3.82E+12,1,1,35.34699,0.02227,0.00678,15.87451,0,1,0,0,1,0,58.10977,0,58.10977,0,0,62.97851
AAPL,2013-05-28,64.27136,64.44422,62.97851,63.06279,3.83E+12,1,1,34.9672,0.02203,-0.00837,15.87451,0,1,0,0,1,0,58.50537,0,58.50537,0,0,64.27136
AAPL,2013-05-29,62.85708,63.92851,62.77137,63.56422,3.82E+12,1,1,34.96254,0.02202,0.00792,15.87451,0,1,0,0,1,0,58.01777,0,58.01777,0,0,62.85708
AAPL,2013-05-30,63.66422,64.9285,63.50137,64.51137,3.81E+12,1,1,34.80803,0.02193,0.01479,15.87451,0,0,0,0,1,0,58.47908,0,58.47908,0,0,63.66422
AAPL,2013-05-31,64.64279,65.29993,64.21422,64.24708,3.83E+12,1,1,34.80352,0.02192,-0.00411,15.87451,0,0,0,0,1,0,59.35046,0,59.35046,0,0,64.64279
AAPL,2013-06-03,64.38994,64.6228,63.21136,64.3885,3.83E+12,1,1,34.80211,0.02192,0.0022,15.87451,0,0,0,0,1,0,59.10731,0,59.10731,0,0,64.38994
AAPL,2013-06-04,64.74565,64.9185,63.91279,64.18708,3.84E+12,1,1,34.72917,0.02188,-0.00313,15.87451,0,0,0,0,1,0,59.23742,0,59.23742,0,0,64.74565
AAPL,2013-06-05,63.66422,64.3885,63.38708,63.58708,3.85E+12,1,1,34.68222,0.02185,-0.00939,15.87451,0,1,0,0,1,0,59.05212,0,59.05212,0,0,63.66422
AAPL,2013-06-06,63.63851,63.85708,62.00708,62.63708,3.86E+12,1,1,34.73997,0.02188,-0.01505,15.87451,0,1,1,0,1,0,58.50011,0,58.50011,0,0,63.63851
AAPL,2013-06-07,62.35708,63.31993,61.82422,63.11565,3.86E+12,1,1,34.32804,0.02162,0.00761,15.87451,0,1,0,0,1,0,57.62611,0,57.62611,0,0,62.35708
AAPL,2013-06-10,63.53279,64.15422,62.39994,62.69851,3.86E+12,1,1,33.98664,0.02141,-0.00663,15.87451,0,1,0,0,1,0,58.0664,0,58.0664,0,0,63.53279
AAPL,2013-06-11,62.24851,63.25137,61.90279,62.51423,3.86E+12,1,1,33.33032,0.021,-0.00294,15.87451,0,1,0,0,1,0,57.68263,0,57.68263,0,0,62.24851
AAPL,2013-06-12,62.78565,63.03565,61.6428,61.74137,3.86E+12,1,1,33.36516,0.02102,-0.01244,15.87451,0,1,0,0,1,0,57.51309,0,57.51309,0,0,62.78565
AAPL,2013-06-13,61.78565,62.44851,61.24994,62.27994,3.86E+12,1,1,33.39811,0.02104,0.00869,15.87451,0,1,0,0,1,0,56.80206,0,56.80206,0,0,61.78565
AAPL,2013-06-14,62.19994,62.32708,61.21423,61.43565,3.87E+12,1,1,33.40842,0.02105,-0.01365,15.87451,0,1,0,0,1,0,57.29754,0,57.29754,0,0,62.19994
AAPL,2013-06-17,61.63422,62.24279,61.47994,61.71423,3.87E+12,1,1,33.27461,0.02096,0.00452,15.87451,0,1,0,0,1,0,56.5208,0,56.5208,0,0,61.63422
AAPL,2013-06-18,61.65137,62.12851,61.45851,61.68137,3.84E+12,1,1,26.00094,0.01638,-0.00053,15.87451,0,1,0,0,1,0,56.77709,0,56.77709,0,0,61.65137
AAPL,2013-06-19,61.62851,61.66565,60.42851,60.42851,3.84E+12,1,1,25.93044,0.01633,-0.02052,15.87451,0,1,0,0,1,0,56.74686,0,56.74686,0,0,61.62851
AAPL,2013-06-20,59.89994,60.85423,59.30994,59.54851,3.86E+12,1,1,25.77065,0.01623,-0.01467,15.87451,0,1,1,0,1,0,55.59423,0,55.59423,0,0,59.89994
AAPL,2013-06-21,59.78423,59.99994,58.29994,59.07137,3.91E+12,1,1,25.60954,0.01613,-0.00804,15.87451,0,1,1,0,1,0,54.78463,0,54.78463,0,0,59.78423
AAPL,2013-06-24,58.19994,58.37994,56.86423,57.50566,3.93E+12,1,1,25.93094,0.01633,-0.02686,15.87451,0,1,1,0,1,0,54.34566,0,54.34566,0,0,58.19994
AAPL,2013-06-25,57.95708,58.25566,56.97566,57.51851,3.94E+12,1,1,25.9306,0.01633,0.00022,15.87451,0,1,1,0,1,0,52.9052,0,52.9052,0,0,57.95708
AAPL,2013-06-26,57.69994,57.82708,56.5228,56.86708,3.94E+12,1,1,25.9764,0.01636,-0.01139,15.87451,0,1,1,0,1,0,52.91703,0,52.91703,0,0,57.69994
AAPL,2013-06-27,57.03566,57.34137,56.21994,56.25423,3.95E+12,1,1,25.74084,0.01622,-0.01084,15.87451,0,1,1,0,1,0,52.31772,0,52.31772,0,0,57.03566
AAPL,2013-06-28,55.90852,57.18137,55.5528,56.64709,3.98E+12,1,1,25.14035,0.01584,0.00696,15.87451,0,1,0,0,1,0,51.75389,0,51.75389,0,0,55.90852
AAPL,2013-07-01,57.52708,58.89566,57.31709,58.45994,3.97E+12,1,1,25.6731,0.01617,0.0315,15.87451,0,1,0,0,1,0,52.11532,0,52.11532,0,0,57.52708
AAPL,2013-07-02,58.56565,60.2328,58.49566,59.78423,3.99E+12,1,1,25.64736,0.01616,0.0224,15.87451,0,1,0,0,1,0,53.78315,0,53.78315,0,0,58.56565
AAPL,2013-07-03,60.1228,60.42566,59.63565,60.11423,3.96E+12,1,1,25.551,0.0161,0.0055,15.87451,0,0,0,0,1,0,55.00149,0,55.00149,0,0,60.1228
AAPL,2013-07-05,60.05565,60.46994,59.33566,59.63137,3.94E+12,1,1,25.50633,0.01607,-0.00806,15.87451,0,1,0,0,1,0,55.30509,0,55.30509,0,0,60.05565
AAPL,2013-07-08,60.01566,60.1428,58.66423,59.2928,3.95E+12,1,1,25.22771,0.01589,-0.00569,15.87451,0,1,0,0,1,0,54.86086,0,54.86086,0,0,60.01566
AAPL,2013-07-09,59.08566,60.49994,58.62566,60.33566,3.94E+12,1,1,25.39844,0.016,0.01744,15.87451,0,0,0,0,1,0,54.54937,0,54.54937,0,0,59.08566
AAPL,2013-07-10,59.9428,60.68565,59.74994,60.10423,3.95E+12,1,1,25.40238,0.016,-0.00384,15.87451,0,0,0,0,1,0,55.5088,0,55.5088,0,0,59.9428
AAPL,2013-07-11,60.42137,61.17851,60.16708,61.04137,3.96E+12,1,1,25.4514,0.01603,0.01547,15.87451,0,0,0,0,1,0,55.29589,0,55.29589,0,0,60.42137
AAPL,2013-07-12,61.0928,61.39851,60.48708,60.92994,3.95E+12,1,1,25.45191,0.01603,-0.00183,15.87451,0,0,0,0,1,0,56.15806,0,56.15806,0,0,61.0928
AAPL,2013-07-15,60.71565,61.63708,60.68565,61.0628,3.94E+12,1,1,25.17162,0.01586,0.00218,15.87451,0,0,0,0,1,0,56.05555,0,56.05555,0,0,60.71565
AAPL,2013-07-16,60.93137,61.52994,60.59565,61.45708,3.94E+12,1,1,25.17829,0.01586,0.00644,15.87451,0,0,0,0,1,0,56.17778,0,56.17778,0,0,60.93137
AAPL,2013-07-17,61.38565,61.74565,61.17422,61.4728,3.92E+12,1,1,25.11782,0.01582,0.00026,15.87451,0,0,0,0,1,0,56.54052,0,56.54052,0,0,61.38565
AAPL,2013-07-18,61.91137,62.12422,61.51565,61.67994,3.92E+12,1,1,24.9695,0.01573,0.00336,15.87451,0,0,0,0,1,0,56.55497,0,56.55497,0,0,61.91137
AAPL,2013-07-19,61.87137,61.99708,60.62137,60.70708,3.92E+12,1,1,24.98837,0.01574,-0.0159,15.87451,0,0,0,0,1,0,56.74554,0,56.74554,0,0,61.87137
AAPL,2013-07-22,61.35137,61.3928,60.78137,60.90137,3.90E+12,1,1,24.95096,0.01572,0.0032,15.87451,0,0,0,0,1,0,55.85052,0,55.85052,0,0,61.35137
AAPL,2013-07-23,60.85708,60.99422,59.81565,59.85566,3.89E+12,1,1,25.07146,0.01579,-0.01732,15.87451,0,0,0,0,1,0,56.02926,0,56.02926,0,0,60.85708
AAPL,2013-07-24,62.70422,63.51279,62.17994,62.92994,3.90E+12,1,1,26.00965,0.01638,0.05009,15.87451,0,0,0,0,1,0,55.0672,0,55.0672,0,0,62.70422
AAPL,2013-07-25,62.95708,63.05708,62.25851,62.6428,3.89E+12,1,1,25.72093,0.0162,-0.00457,15.87451,0,0,0,0,1,0,57.89554,0,57.89554,0,0,62.95708
AAPL,2013-07-26,62.18565,63.00565,62.04851,62.99851,3.88E+12,1,1,25.40864,0.01601,0.00566,15.87451,0,0,0,0,1,0,57.63137,0,57.63137,0,0,62.18565
AAPL,2013-07-29,62.97137,64.28422,62.88565,63.96994,3.86E+12,1,1,25.43339,0.01602,0.0153,15.87451,0,0,0,0,1,0,57.95863,0,57.95863,0,0,62.97137
AAPL,2013-07-30,64.27994,65.30708,64.17565,64.75993,3.86E+12,1,1,25.44219,0.01603,0.01227,15.87451,0,0,0,0,1,0,58.85234,0,58.85234,0,0,64.27994
AAPL,2013-07-31,64.9985,65.33422,64.20422,64.64708,3.87E+12,1,1,25.44238,0.01603,-0.00174,15.87451,0,0,0,0,1,0,59.57914,0,59.57914,0,0,64.9985
AAPL,2013-08-01,65.10708,65.25708,64.75137,65.23994,3.87E+12,1,1,25.38671,0.01599,0.00913,15.87451,0,0,0,0,1,0,59.47532,0,59.47532,0,0,65.10708
AAPL,2013-08-02,65.42993,66.12136,65.23708,66.07708,3.86E+12,1,1,25.21069,0.01588,0.01275,15.87451,0,0,0,0,1,0,60.02074,0,60.02074,0,0,65.42993
AAPL,2013-08-05,66.38422,67.2385,66.02136,67.06422,3.85E+12,1,1,25.30776,0.01594,0.01483,15.87451,0,0,0,0,1,0,60.79091,0,60.79091,0,0,66.38422
AAPL,2013-08-06,66.85993,67.41279,66.02422,66.46422,3.84E+12,1,1,25.31695,0.01595,-0.00899,15.87451,0,0,0,0,1,0,61.69908,0,61.69908,0,0,66.85993
AAPL,2013-08-07,66.25708,66.71422,65.96708,66.42565,3.84E+12,1,1,25.00776,0.01575,-0.00058,15.87451,0,0,0,0,1,0,61.14708,0,61.14708,0,0,66.25708
AAPL,2013-08-08,66.26565,66.29993,65.42136,65.85851,3.83E+12,1,1,24.69081,0.01555,-0.00857,15.87451,0,0,0,0,1,0,61.1116,0,61.1116,0,0,66.26565
AAPL,2013-08-09,65.51994,65.77994,64.80708,64.92136,3.82E+12,1,1,24.79237,0.01562,-0.01433,15.87451,0,0,0,0,1,0,60.58982,0,60.58982,0,0,65.51994
AAPL,2013-08-12,65.26565,66.94994,65.2328,66.76565,3.81E+12,1,1,25.16832,0.01585,0.02801,15.87451,0,0,0,0,1,0,59.72766,0,59.72766,0,0,65.26565
AAPL,2013-08-13,67.27708,70.66564,66.86422,69.9385,3.80E+12,1,1,26.20014,0.0165,0.04643,15.87451,1,0,0,0,1,0,61.4244,0,61.4244,0,0,67.27708
AAPL,2013-08-14,71.12564,72.03564,70.48564,71.21422,3.80E+12,1,1,26.16495,0.01648,0.01808,15.87451,1,0,0,0,1,0,64.34342,0,64.34342,0,0,71.12564
AAPL,2013-08-15,70.91707,71.77135,69.8685,71.12993,3.79E+12,1,1,26.16276,0.01648,-0.00118,15.87451,1,0,0,0,1,0,65.51708,0,65.51708,0,0,70.91707
AAPL,2013-08-16,71.44993,71.8485,71.26564,71.76136,3.79E+12,1,1,26.17629,0.01649,0.00884,15.87451,1,0,0,0,1,0,65.43954,0,65.43954,0,0,71.44993
AAPL,2013-08-19,72.0485,73.39136,71.99993,72.53421,3.76E+12,1,1,26.01183,0.01639,0.01071,15.87451,1,0,0,0,1,0,66.02045,0,66.02045,0,0,72.0485
AAPL,2013-08-20,72.81564,72.9385,71.54564,71.58136,3.75E+12,1,1,25.87227,0.0163,-0.01322,15.87451,1,0,0,0,1,0,66.73148,0,66.73148,0,0,72.81564
AAPL,2013-08-21,71.94135,72.44993,71.59993,71.76564,3.75E+12,1,1,25.33819,0.01596,0.00257,15.87451,1,0,0,0,1,0,65.85485,0,65.85485,0,0,71.94135
AAPL,2013-08-22,72.13993,72.22707,71.17136,71.85136,3.73E+12,1,1,25.33815,0.01596,0.00119,15.87451,1,0,0,0,1,0,66.02439,0,66.02439,0,0,72.13993
AAPL,2013-08-23,71.89565,71.90707,71.33564,71.57421,3.70E+12,1,1,25.34624,0.01597,-0.00386,15.87451,1,0,0,0,1,0,66.10325,0,66.10325,0,0,71.89565
AAPL,2013-08-26,71.53564,72.88564,71.49993,71.85278,3.67E+12,1,1,25.28329,0.01593,0.00388,15.87451,1,0,0,0,1,0,65.84827,0,65.84827,0,0,71.53564
AAPL,2013-08-27,71.14278,71.78707,69.47136,69.7985,3.68E+12,1,1,25.67138,0.01617,-0.02901,15.87451,1,0,0,0,1,0,66.10456,0,66.10456,0,0,71.14278
AAPL,2013-08-28,69.4285,70.8285,69.4285,70.1285,3.66E+12,1,1,25.66096,0.01616,0.00472,15.87451,1,0,0,0,1,0,64.21462,0,64.21462,0,0,69.4285
AAPL,2013-08-29,70.23564,70.9285,70.16136,70.24279,3.65E+12,1,1,25.66091,0.01616,0.00163,15.87451,1,0,0,0,1,0,64.51823,0,64.51823,0,0,70.23564
AAPL,2013-08-30,70.28564,70.42136,69.49993,69.60279,3.63E+12,1,1,25.53797,0.01609,-0.00915,15.87451,1,1,0,0,1,0,64.62337,0,64.62337,0,0,70.28564
AAPL,2013-09-03,70.44279,71.51421,69.62136,69.79707,3.61E+12,1,1,25.53028,0.01608,0.00279,15.87451,1,0,0,0,1,0,64.03457,0,64.03457,0,0,70.44279
AAPL,2013-09-04,71.36565,71.7485,70.89707,71.24136,3.60E+12,1,1,25.64211,0.01615,0.02048,15.87451,1,0,0,0,1,0,64.21331,0,64.21331,0,0,71.36565
AAPL,2013-09-05,71.46421,71.52564,70.51993,70.75278,3.59E+12,1,1,25.36883,0.01598,-0.00688,15.87451,1,0,0,0,1,0,65.54205,0,65.54205,0,0,71.46421
AAPL,2013-09-06,71.20564,71.33993,69.99279,71.17422,3.58E+12,1,1,25.28752,0.01593,0.00594,15.87451,1,0,0,0,1,0,65.09256,0,65.09256,0,0,71.20564
AAPL,2013-09-09,72.14278,72.55993,71.92564,72.30993,3.56E+12,1,1,23.62494,0.01488,0.01583,15.87451,1,0,0,0,1,0,65.48028,0,65.48028,0,0,72.14278
AAPL,2013-09-10,72.31422,72.49278,69.9285,70.66279,3.56E+12,1,1,23.5077,0.01481,-0.02304,15.87451,1,1,0,0,1,0,66.52514,0,66.52514,0,0,72.31422
AAPL,2013-09-11,66.71564,67.66993,66.40136,66.81565,3.56E+12,1,1,25.23146,0.01589,-0.05598,15.87451,1,1,0,1,1,0,65.00977,0,65.00977,0,0,66.71564
AAPL,2013-09-12,66.9285,67.91422,66.57279,67.52708,3.55E+12,1,1,25.09215,0.01581,0.01059,15.87451,1,1,0,0,1,0,61.4704,0,61.4704,0,0,66.9285
AAPL,2013-09-13,67.04851,67.40422,66.38565,66.41422,3.54E+12,1,1,25.11214,0.01582,-0.01662,15.87451,1,1,0,0,1,0,62.12491,0,62.12491,0,0,67.04851
AAPL,2013-09-16,65.85708,65.94422,63.88851,64.3028,3.53E+12,1,1,25.66528,0.01617,-0.03231,15.87451,0,1,0,0,1,0,61.10109,0,61.10109,0,0,65.85708
AAPL,2013-09-17,63.99422,65.67279,63.92851,65.04565,3.53E+12,1,1,25.70023,0.01619,0.01149,15.87451,0,1,0,0,1,0,59.15857,0,59.15857,0,0,63.99422
AAPL,2013-09-18,66.1685,66.62136,65.8085,66.38279,3.54E+12,1,1,25.68046,0.01618,0.02035,15.87451,1,1,0,0,1,0,59.842,0,59.842,0,0,66.1685
